RecordSize,Lat,County,State,Long,PlaceName,ZipCode,calculate this,FileType=CSV,Version=1.0,SizeType=ASCII,us_postal_codes_COLUMN_RANDOMIZED.pki,PKISchema=CSV,40933,FieldsPerRecord=5,PKIFormat=PKI,IndexEndOfHeaderRecord,
40,Plymouth,2055,42.242055,-70.762,Minot,MA
42,Norfolk,2056,42.112056,-71.3269,Norfolk,MA
52,Plymouth,2059,42.142059,-70.7703,North Marshfield,MA
50,Plymouth,2060,42.212060,-70.7856,North Scituate,MA
43,Plymouth,2061,42.152061,-70.8217,Norwell,MA
42,Norfolk,2062,42.182062,-71.2033,Norwood,MA
47,Plymouth,2065,42.092065,-70.6516,Ocean Bluff,MA
44,Plymouth,2066,42.202066,-70.7525,Scituate,MA
41,Norfolk,2067,42.102067,-71.1759,Sharon,MA
46,Norfolk,2070,42.032070,-71.387,Sheldonville,MA
48,Norfolk,2071,42.092071,-71.2752,South Walpole,MA
44,Norfolk,2072,42.122072,-71.1074,Stoughton,MA
42,Norfolk,2081,42.142081,-71.2544,Walpole,MA
43,Norfolk,2090,42.212090,-71.2104,Westwood,MA
43,Norfolk,2093,42.062093,-71.3396,Wrentham,MA
41,Suffolk,2108,42.352108,-71.0684,Boston,MA
41,Suffolk,2109,42.362109,-71.0545,Boston,MA
41,Suffolk,2110,42.352110,-71.0514,Boston,MA
41,Suffolk,2111,42.352111,-71.0629,Boston,MA
41,Suffolk,2112,42.352112,-71.0598,Boston,MA
40,Suffolk,2113,42.362113,-71.056,Boston,MA
41,Suffolk,2114,42.362114,-71.0682,Boston,MA
41,Suffolk,2115,42.342115,-71.0922,Boston,MA
41,Suffolk,2116,42.342116,-71.0768,Boston,MA
40,Suffolk,2117,42.352117,-71.058,Boston,MA
41,Suffolk,2118,42.332118,-71.0729,Boston,MA
42,Suffolk,2119,42.322119,-71.0953,Roxbury,MA
51,Suffolk,2120,42.332120,-71.0912,Roxbury Crossing,MA
45,Suffolk,2121,42.292121,-71.0745,Dorchester,MA
45,Suffolk,2122,42.292122,-71.0745,Dorchester,MA
41,Suffolk,2123,42.332123,-70.9196,Boston,MA
52,Suffolk,2124,42.292124,-71.0717,Dorchester Center,MA
45,Suffolk,2125,42.292125,-71.0745,Dorchester,MA
43,Suffolk,2126,42.272126,-71.0939,Mattapan,MA
41,Suffolk,2127,42.332127,-71.0375,Boston,MA
41,Suffolk,2128,42.362128,-71.0257,Boston,MA
46,Suffolk,2129,42.372129,-71.0627,Charlestown,MA
48,Suffolk,2130,42.312130,-71.1115,Jamaica Plain,MA
45,Suffolk,2131,42.282131,-71.1295,Roslindale,MA
47,Suffolk,2132,42.272132,-71.1589,West Roxbury,MA
41,Suffolk,2133,42.352133,-71.0598,Boston,MA
42,Suffolk,2134,42.352134,-71.1329,Allston,MA
43,Suffolk,2135,42.342135,-71.1566,Brighton,MA
44,Suffolk,2136,42.252136,-71.1261,Hyde Park,MA
